order_id,created_at,customer_id,merchant_id,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,delivery_method,items_count,weight_kg,order_value_usd,currency,status,priority,pickup_address
o_000749,2026-02-23T19:13:11.387716+00:00,c_8850,m_bea61bd0,-17.827623,31.092372,-17.875839,31.069983,motorcycle,5,3.7,32.52,USD,RAW,0,Restaurant 40
o_000750,2026-02-23T20:07:11.387716+00:00,c_8787,m_03b2bb12,-17.784561,31.051658,-17.720757,31.014239,motorcycle,5,4.8,33.09,USD,RAW,0,Restaurant 5
o_000751,2026-02-23T20:10:11.387716+00:00,c_4710,m_101c13a8,-17.798679,31.015788,-17.854956,31.004799,motorcycle,4,3.7,21.31,USD,RAW,0,Restaurant 28
o_000752,2026-02-23T19:28:11.387716+00:00,c_8293,m_5f3a65c1,-17.858136,31.060189,-17.866471,31.018024,motorcycle,3,6.6,35.38,USD,RAW,0,Restaurant 27
o_000753,2026-02-23T19:34:11.387716+00:00,c_2889,m_12095ed3,-17.851467,31.089406,-17.777291,31.079052,motorcycle,1,5.8,13.59,USD,RAW,0,Restaurant 26
o_000754,2026-02-23T19:33:11.387716+00:00,c_9955,m_99d60443,-17.817112,31.006194,-17.740053,31.069126,motorcycle,4,2.1,55.88,USD,RAW,0,Restaurant 33
o_000755,2026-02-23T19:41:11.387716+00:00,c_4407,m_0fa65dfb,-17.814282,31.041538,-17.852569,31.09664,motorcycle,2,7.1,58.07,USD,RAW,0,Restaurant 22
o_000756,2026-02-23T20:01:11.387716+00:00,c_9069,m_6064c7e6,-17.818828,31.08103,-17.789651,31.025518,motorcycle,5,5.3,24.17,USD,RAW,0,Restaurant 29
o_000757,2026-02-23T19:45:11.387716+00:00,c_3188,m_bb329cae,-17.85212,31.010611,-17.780561,31.083452,motorcycle,3,6.3,13.38,USD,RAW,0,Restaurant 37
o_000758,2026-02-23T20:11:11.387716+00:00,c_9418,m_39c08352,-17.866952,31.004324,-17.847468,30.93497,car,3,7.5,22.21,USD,RAW,0,Restaurant 35
o_000759,2026-02-23T20:10:11.387716+00:00,c_9604,m_d6bd3430,-17.805394,31.047474,-17.836624,31.121096,motorcycle,5,6.8,37.8,USD,RAW,0,Restaurant 15
o_000760,2026-02-23T20:06:11.387716+00:00,c_7533,m_39c08352,-17.866952,31.004324,-17.878125,30.928378,motorcycle,2,1.5,25.28,USD,RAW,1,Restaurant 35
o_000761,2026-02-23T19:26:11.387716+00:00,c_3612,m_c8470af9,-17.814399,31.069554,-17.878495,31.094265,motorcycle,1,4.2,36.94,USD,RAW,0,Restaurant 12
o_000762,2026-02-23T19:15:11.387716+00:00,c_2567,m_bea61bd0,-17.827623,31.092372,-17.869021,31.15057,motorcycle,2,1.7,45.11,USD,RAW,0,Restaurant 40
o_000763,2026-02-23T20:08:11.387716+00:00,c_5176,m_d6bd3430,-17.805394,31.047474,-17.756515,31.033323,motorcycle,5,5.7,45.14,USD,RAW,0,Restaurant 15
o_000764,2026-02-23T20:04:11.387716+00:00,c_7490,m_85c859e7,-17.818204,31.053733,-17.761919,31.106717,car,2,6.2,8.72,USD,RAW,0,Restaurant 32
o_000765,2026-02-23T19:27:11.387716+00:00,c_3809,m_644e4554,-17.864093,31.094643,-17.838158,31.166102,motorcycle,4,4.7,17.55,USD,RAW,0,Restaurant 1
o_000766,2026-02-23T19:45:11.387716+00:00,c_9308,m_99d60443,-17.817112,31.006194,-17.801477,31.044758,motorcycle,1,2.2,29.01,USD,RAW,1,Restaurant 33
o_000767,2026-02-23T19:38:11.387716+00:00,c_3246,m_5f81581f,-17.775717,31.100696,-17.83836,31.051749,motorcycle,4,6.9,42.32,USD,RAW,0,Restaurant 10
o_000768,2026-02-23T20:08:11.387716+00:00,c_2610,m_644e4554,-17.864093,31.094643,-17.814359,31.134232,motorcycle,3,1.0,9.24,USD,RAW,0,Restaurant 1
o_000769,2026-02-23T19:53:11.387716+00:00,c_4004,m_c8470af9,-17.814399,31.069554,-17.886483,31.069476,motorcycle,4,3.4,42.74,USD,RAW,0,Restaurant 12
o_000770,2026-02-23T19:56:11.387716+00:00,c_2768,m_7c2f97a2,-17.807915,31.055598,-17.839738,31.0565,motorcycle,5,3.9,38.49,USD,RAW,0,Restaurant 20
o_000771,2026-02-23T20:05:11.387716+00:00,c_7111,m_d0b4213e,-17.790382,31.070974,-17.858897,31.092097,motorcycle,4,4.4,17.65,USD,RAW,0,Restaurant 11
o_000772,2026-02-23T19:29:11.387716+00:00,c_5955,m_cc3e74e9,-17.82413,31.022554,-17.895078,30.957166,motorcycle,2,0.6,26.72,USD,RAW,0,Restaurant 30
o_000773,2026-02-23T19:27:11.387716+00:00,c_1408,m_0e4ff2d0,-17.808527,31.0529,-17.84802,31.062919,motorcycle,3,4.5,42.05,USD,RAW,1,Restaurant 16
o_000774,2026-02-23T19:55:11.387716+00:00,c_2059,m_d0b4213e,-17.790382,31.070974,-17.842301,31.064004,motorcycle,3,6.9,42.97,USD,RAW,0,Restaurant 11
o_000775,2026-02-23T20:02:11.387716+00:00,c_4583,m_00afd979,-17.857909,31.045234,-17.859316,30.968954,motorcycle,4,6.5,43.24,USD,RAW,0,Restaurant 19
o_000776,2026-02-23T19:42:11.387716+00:00,c_1526,m_1c6a02ff,-17.823933,31.081858,-17.791184,31.021181,car,5,4.7,40.87,USD,RAW,0,Restaurant 18
o_000777,2026-02-23T20:09:11.387716+00:00,c_9446,m_5f3a65c1,-17.858136,31.060189,-17.933724,30.992058,motorcycle,4,6.8,37.25,USD,RAW,0,Restaurant 27
o_000778,2026-02-23T19:28:11.387716+00:00,c_2044,m_c8470af9,-17.814399,31.069554,-17.742711,31.050673,motorcycle,4,7.0,28.05,USD,RAW,0,Restaurant 12
o_000779,2026-02-23T19:30:11.387716+00:00,c_6070,m_e95f06c0,-17.800911,31.076042,-17.856071,30.997672,motorcycle,3,4.8,21.05,USD,RAW,1,Restaurant 8
o_000780,2026-02-23T19:14:11.387716+00:00,c_4910,m_d6228cc2,-17.808736,31.022907,-17.876346,31.083273,car,1,3.8,48.86,USD,RAW,1,Restaurant 7
o_000781,2026-02-23T19:38:11.387716+00:00,c_3683,m_04991748,-17.864421,31.068484,-17.806147,31.147087,motorcycle,2,4.1,32.51,USD,RAW,0,Restaurant 31
o_000782,2026-02-23T19:40:11.387716+00:00,c_9919,m_32289060,-17.836016,31.042825,-17.889234,31.05099,motorcycle,2,5.2,31.1,USD,RAW,0,Restaurant 24
o_000783,2026-02-23T19:37:11.387716+00:00,c_6775,m_d6228cc2,-17.808736,31.022907,-17.744703,31.038693,car,4,6.6,48.98,USD,RAW,1,Restaurant 7
o_000784,2026-02-23T19:20:11.387716+00:00,c_3894,m_dd53adad,-17.78651,31.048688,-17.841496,31.088476,car,3,0.5,20.45,USD,RAW,1,Restaurant 3
o_000785,2026-02-23T19:37:11.387716+00:00,c_3833,m_c8470af9,-17.814399,31.069554,-17.813808,31.055972,car,4,5.1,58.56,USD,RAW,0,Restaurant 12
o_000786,2026-02-23T19:46:11.387716+00:00,c_5808,m_3c00bf0a,-17.826355,31.038803,-17.838733,31.070369,motorcycle,1,5.9,37.23,USD,RAW,0,Restaurant 39
o_000787,2026-02-23T19:41:11.387716+00:00,c_6535,m_99d60443,-17.817112,31.006194,-17.831749,31.039739,motorcycle,2,2.1,55.11,USD,RAW,0,Restaurant 33
o_000788,2026-02-23T19:48:11.387716+00:00,c_1297,m_6064c7e6,-17.818828,31.08103,-17.804604,31.073216,car,5,1.0,20.7,USD,RAW,0,Restaurant 29
o_000789,2026-02-23T19:27:11.387716+00:00,c_2741,m_0fa65dfb,-17.814282,31.041538,-17.758356,31.113756,motorcycle,1,4.1,20.06,USD,RAW,0,Restaurant 22
o_000790,2026-02-23T19:44:11.387716+00:00,c_9318,m_5648b3f0,-17.7955,31.081189,-17.767782,31.04477,motorcycle,1,3.8,48.63,USD,RAW,0,Restaurant 6
o_000791,2026-02-23T20:01:11.387716+00:00,c_1937,m_bb329cae,-17.85212,31.010611,-17.785147,31.075959,car,4,7.7,29.17,USD,RAW,0,Restaurant 37
o_000792,2026-02-23T19:47:11.387716+00:00,c_4036,m_c8470af9,-17.814399,31.069554,-17.7776,31.036099,motorcycle,5,5.4,46.26,USD,RAW,0,Restaurant 12
o_000793,2026-02-23T19:47:11.387716+00:00,c_8878,m_99d60443,-17.817112,31.006194,-17.869995,30.996451,motorcycle,5,7.6,36.32,USD,RAW,0,Restaurant 33
o_000794,2026-02-23T19:51:11.387716+00:00,c_1195,m_e0f744d1,-17.816355,31.041408,-17.863309,31.006018,motorcycle,4,3.6,46.98,USD,RAW,0,Restaurant 38
o_000795,2026-02-23T19:28:11.387716+00:00,c_4715,m_32289060,-17.836016,31.042825,-17.801304,31.037732,motorcycle,1,6.2,37.89,USD,RAW,0,Restaurant 24
o_000796,2026-02-23T20:04:11.387716+00:00,c_2431,m_e490e5b1,-17.777103,31.030462,-17.855732,31.070962,motorcycle,3,3.1,49.59,USD,RAW,0,Restaurant 36
o_000797,2026-02-23T19:46:11.387716+00:00,c_2027,m_0e4ff2d0,-17.808527,31.0529,-17.761218,30.988847,motorcycle,3,0.6,27.8,USD,RAW,0,Restaurant 16
o_000798,2026-02-23T19:41:11.387716+00:00,c_7184,m_00afd979,-17.857909,31.045234,-17.911843,30.972794,motorcycle,2,5.3,57.1,USD,RAW,0,Restaurant 19
o_000799,2026-02-23T19:34:11.387716+00:00,c_5899,m_5648b3f0,-17.7955,31.081189,-17.859503,31.154535,motorcycle,3,3.8,34.0,USD,RAW,0,Restaurant 6
o_000800,2026-02-23T20:05:11.387716+00:00,c_8342,m_644e4554,-17.864093,31.094643,-17.899799,31.143811,motorcycle,2,1.1,24.21,USD,RAW,0,Restaurant 1
o_000801,2026-02-23T19:52:11.387716+00:00,c_7338,m_c8470af9,-17.814399,31.069554,-17.751191,30.999085,motorcycle,5,1.6,33.96,USD,RAW,0,Restaurant 12
o_000802,2026-02-23T19:23:11.387716+00:00,c_7298,m_101c13a8,-17.798679,31.015788,-17.757221,31.044284,motorcycle,5,6.2,12.73,USD,RAW,0,Restaurant 28
o_000803,2026-02-23T19:27:11.387716+00:00,c_2611,m_0fa65dfb,-17.814282,31.041538,-17.796499,31.007909,motorcycle,5,7.0,27.23,USD,RAW,0,Restaurant 22
o_000804,2026-02-23T20:06:11.387716+00:00,c_3089,m_00afd979,-17.857909,31.045234,-17.927692,31.042429,motorcycle,5,5.7,15.29,USD,RAW,0,Restaurant 19
o_000805,2026-02-23T19:35:11.387716+00:00,c_3962,m_e95f06c0,-17.800911,31.076042,-17.742592,31.068167,car,3,4.9,32.18,USD,RAW,0,Restaurant 8
o_000806,2026-02-23T19:20:11.387716+00:00,c_3398,m_744ccee0,-17.812574,31.085557,-17.856951,31.109612,motorcycle,5,1.3,41.09,USD,RAW,0,Restaurant 17
o_000807,2026-02-23T19:55:11.387716+00:00,c_7746,m_51398e90,-17.860748,31.072302,-17.811167,31.048089,motorcycle,2,5.7,33.43,USD,RAW,1,Restaurant 23
o_000808,2026-02-23T19:21:11.387716+00:00,c_3821,m_e0f744d1,-17.816355,31.041408,-17.778679,31.047583,motorcycle,2,7.6,49.96,USD,RAW,1,Restaurant 38
o_000809,2026-02-23T19:41:11.387716+00:00,c_1954,m_29de0f24,-17.84429,31.023472,-17.802033,31.103232,car,5,2.6,17.16,USD,RAW,0,Restaurant 21
o_000810,2026-02-23T19:26:11.387716+00:00,c_7730,m_bea61bd0,-17.827623,31.092372,-17.759483,31.15068,motorcycle,2,5.7,13.92,USD,RAW,0,Restaurant 40
o_000811,2026-02-23T19:50:11.387716+00:00,c_3959,m_101c13a8,-17.798679,31.015788,-17.814677,31.02481,motorcycle,1,6.1,27.35,USD,RAW,0,Restaurant 28
o_000812,2026-02-23T19:36:11.387716+00:00,c_2479,m_e95f06c0,-17.800911,31.076042,-17.760867,31.139964,motorcycle,3,2.4,42.14,USD,RAW,0,Restaurant 8
o_000813,2026-02-23T19:20:11.387716+00:00,c_1901,m_b7748eb6,-17.78783,31.065698,-17.811541,31.111513,motorcycle,4,7.9,57.14,USD,RAW,0,Restaurant 34
o_000814,2026-02-23T19:45:11.387716+00:00,c_6847,m_dd53adad,-17.78651,31.048688,-17.749998,30.979542,motorcycle,5,2.3,18.06,USD,RAW,1,Restaurant 3
o_000815,2026-02-23T20:05:11.387716+00:00,c_4059,m_39c08352,-17.866952,31.004324,-17.915049,30.962374,motorcycle,1,3.6,26.2,USD,RAW,0,Restaurant 35
o_000816,2026-02-23T20:09:11.387716+00:00,c_5550,m_12095ed3,-17.851467,31.089406,-17.889986,31.054416,motorcycle,3,3.3,37.03,USD,RAW,0,Restaurant 26
o_000817,2026-02-23T19:22:11.387716+00:00,c_1648,m_7c2f97a2,-17.807915,31.055598,-17.83748,31.06855,motorcycle,1,2.1,32.75,USD,RAW,0,Restaurant 20
o_000818,2026-02-23T19:58:11.387716+00:00,c_6063,m_d0b4213e,-17.790382,31.070974,-17.860263,31.015466,motorcycle,2,7.9,42.63,USD,RAW,0,Restaurant 11
o_000819,2026-02-23T19:40:11.387716+00:00,c_6918,m_101c13a8,-17.798679,31.015788,-17.732025,30.998638,motorcycle,1,4.5,48.77,USD,RAW,0,Restaurant 28
o_000820,2026-02-23T19:54:11.387716+00:00,c_8538,m_e95f06c0,-17.800911,31.076042,-17.786579,31.051939,motorcycle,5,2.6,58.45,USD,RAW,0,Restaurant 8
o_000821,2026-02-23T19:55:11.387716+00:00,c_9757,m_04991748,-17.864421,31.068484,-17.921058,31.147794,motorcycle,2,1.4,24.3,USD,RAW,0,Restaurant 31
o_000822,2026-02-23T19:31:11.387716+00:00,c_5457,m_e092a60c,-17.845278,31.013093,-17.799502,30.994547,motorcycle,3,4.3,44.44,USD,RAW,1,Restaurant 14
o_000823,2026-02-23T19:50:11.387716+00:00,c_8415,m_e490e5b1,-17.777103,31.030462,-17.851878,31.027997,motorcycle,3,6.0,51.5,USD,RAW,0,Restaurant 36
o_000824,2026-02-23T19:31:11.387716+00:00,c_1399,m_a066eaf9,-17.857506,31.013548,-17.805164,31.079482,car,4,2.2,56.83,USD,RAW,0,Restaurant 4
o_000825,2026-02-23T19:17:11.387716+00:00,c_2113,m_3c00bf0a,-17.826355,31.038803,-17.870127,30.96177,motorcycle,1,1.9,41.55,USD,RAW,0,Restaurant 39
o_000826,2026-02-23T19:42:11.387716+00:00,c_3642,m_b7748eb6,-17.78783,31.065698,-17.821029,31.054333,motorcycle,5,4.6,57.73,USD,RAW,0,Restaurant 34
o_000827,2026-02-23T19:43:11.387716+00:00,c_3504,m_39c08352,-17.866952,31.004324,-17.886012,31.054842,motorcycle,1,6.9,19.55,USD,RAW,0,Restaurant 35
o_000828,2026-02-23T19:40:11.387716+00:00,c_4014,m_04991748,-17.864421,31.068484,-17.896672,31.092331,motorcycle,3,4.5,25.71,USD,RAW,0,Restaurant 31
o_000829,2026-02-23T20:07:11.387716+00:00,c_6623,m_5f3a65c1,-17.858136,31.060189,-17.809098,31.098087,motorcycle,1,7.8,21.3,USD,RAW,0,Restaurant 27
o_000830,2026-02-23T20:01:11.387716+00:00,c_6587,m_d6bd3430,-17.805394,31.047474,-17.842203,30.97372,car,2,7.9,28.8,USD,RAW,0,Restaurant 15
o_000831,2026-02-23T19:47:11.387716+00:00,c_4470,m_5f3a65c1,-17.858136,31.060189,-17.92076,31.137068,car,2,2.2,48.21,USD,RAW,0,Restaurant 27
o_000832,2026-02-23T20:04:11.387716+00:00,c_9575,m_e0f744d1,-17.816355,31.041408,-17.748464,31.016162,motorcycle,5,3.1,59.41,USD,RAW,0,Restaurant 38
o_000833,2026-02-23T19:38:11.387716+00:00,c_6286,m_744ccee0,-17.812574,31.085557,-17.866263,31.05983,car,2,6.7,48.31,USD,RAW,0,Restaurant 17
o_000834,2026-02-23T20:01:11.387716+00:00,c_5599,m_99d60443,-17.817112,31.006194,-17.752031,30.95067,motorcycle,2,8.0,43.44,USD,RAW,1,Restaurant 33
o_000835,2026-02-23T19:32:11.387716+00:00,c_8377,m_0fa65dfb,-17.814282,31.041538,-17.796003,31.09503,car,1,5.6,43.67,USD,RAW,1,Restaurant 22
o_000836,2026-02-23T19:25:11.387716+00:00,c_9215,m_e95f06c0,-17.800911,31.076042,-17.837007,31.051585,motorcycle,3,1.3,26.25,USD,RAW,0,Restaurant 8
o_000837,2026-02-23T19:13:11.387716+00:00,c_4998,m_12095ed3,-17.851467,31.089406,-17.835487,31.158526,motorcycle,1,5.6,51.41,USD,RAW,0,Restaurant 26
o_000838,2026-02-23T19:12:11.387716+00:00,c_5705,m_bea61bd0,-17.827623,31.092372,-17.775534,31.126769,motorcycle,3,5.5,20.26,USD,RAW,0,Restaurant 40
o_000839,2026-02-23T19:36:11.387716+00:00,c_8465,m_7c2f97a2,-17.807915,31.055598,-17.846439,31.081402,motorcycle,5,3.1,14.95,USD,RAW,0,Restaurant 20
o_000840,2026-02-23T19:14:11.387716+00:00,c_4131,m_f8670ce7,-17.779151,31.014264,-17.737705,30.942651,motorcycle,1,2.3,30.99,USD,RAW,0,Restaurant 2
o_000841,2026-02-23T19:24:11.387716+00:00,c_8404,m_99d60443,-17.817112,31.006194,-17.763691,31.037899,motorcycle,1,1.7,24.16,USD,RAW,0,Restaurant 33
o_000842,2026-02-23T19:12:11.387716+00:00,c_1196,m_e95f06c0,-17.800911,31.076042,-17.774959,31.071464,car,1,6.8,49.86,USD,RAW,0,Restaurant 8
o_000843,2026-02-23T19:26:11.387716+00:00,c_1788,m_6064c7e6,-17.818828,31.08103,-17.755249,31.004122,motorcycle,1,6.7,51.29,USD,RAW,0,Restaurant 29
o_000844,2026-02-23T19:55:11.387716+00:00,c_3593,m_cc3e74e9,-17.82413,31.022554,-17.850256,31.065409,motorcycle,4,4.6,39.58,USD,RAW,0,Restaurant 30
o_000845,2026-02-23T19:26:11.387716+00:00,c_9186,m_0e4ff2d0,-17.808527,31.0529,-17.809755,31.049659,motorcycle,5,6.5,15.77,USD,RAW,0,Restaurant 16
o_000846,2026-02-23T19:36:11.387716+00:00,c_9489,m_bea61bd0,-17.827623,31.092372,-17.796585,31.035711,motorcycle,4,2.9,20.3,USD,RAW,0,Restaurant 40
o_000847,2026-02-23T19:23:11.387716+00:00,c_6361,m_03b2bb12,-17.784561,31.051658,-17.832587,31.066983,car,1,3.3,52.47,USD,RAW,0,Restaurant 5
o_000848,2026-02-23T19:33:11.387716+00:00,c_3391,m_d6bd3430,-17.805394,31.047474,-17.817123,31.0571,motorcycle,5,7.7,42.22,USD,RAW,1,Restaurant 15
o_000849,2026-02-23T19:42:11.387716+00:00,c_3520,m_85c859e7,-17.818204,31.053733,-17.840194,31.087869,motorcycle,1,5.5,7.75,USD,RAW,1,Restaurant 32
o_000850,2026-02-23T19:29:11.387716+00:00,c_9851,m_e95f06c0,-17.800911,31.076042,-17.756761,31.040283,motorcycle,4,1.2,26.1,USD,RAW,0,Restaurant 8
o_000851,2026-02-23T19:28:11.387716+00:00,c_6739,m_7c2f97a2,-17.807915,31.055598,-17.862658,31.015948,car,1,7.0,45.36,USD,RAW,1,Restaurant 20
o_000852,2026-02-23T19:56:11.387716+00:00,c_5673,m_51398e90,-17.860748,31.072302,-17.894792,31.111388,motorcycle,2,0.7,22.46,USD,RAW,0,Restaurant 23
o_000853,2026-02-23T19:53:11.387716+00:00,c_7869,m_99d60443,-17.817112,31.006194,-17.745203,31.054514,car,5,3.2,46.03,USD,RAW,0,Restaurant 33
o_000854,2026-02-23T19:47:11.387716+00:00,c_6258,m_5f81581f,-17.775717,31.100696,-17.755715,31.082083,car,1,7.9,20.38,USD,RAW,0,Restaurant 10
o_000855,2026-02-23T19:57:11.387716+00:00,c_3731,m_744ccee0,-17.812574,31.085557,-17.857655,31.131914,motorcycle,3,4.3,49.0,USD,RAW,0,Restaurant 17
o_000856,2026-02-23T19:30:11.387716+00:00,c_9965,m_bea61bd0,-17.827623,31.092372,-17.757416,31.082679,motorcycle,4,6.9,30.88,USD,RAW,0,Restaurant 40
o_000857,2026-02-23T19:31:11.387716+00:00,c_5018,m_1c6a02ff,-17.823933,31.081858,-17.747538,31.160005,motorcycle,5,3.6,54.73,USD,RAW,0,Restaurant 18
o_000858,2026-02-23T19:24:11.387716+00:00,c_2240,m_7c2f97a2,-17.807915,31.055598,-17.734297,31.131946,motorcycle,3,4.8,47.29,USD,RAW,0,Restaurant 20
o_000859,2026-02-23T19:47:11.387716+00:00,c_1220,m_e092a60c,-17.845278,31.013093,-17.89859,30.95362,motorcycle,2,6.3,39.07,USD,RAW,1,Restaurant 14
o_000860,2026-02-23T19:51:11.387716+00:00,c_2586,m_ca098a15,-17.852305,31.07133,-17.787792,31.135675,motorcycle,1,8.0,43.89,USD,RAW,0,Restaurant 25
o_000861,2026-02-23T20:05:11.387716+00:00,c_9988,m_51398e90,-17.860748,31.072302,-17.808718,31.00824,motorcycle,4,6.7,45.24,USD,RAW,0,Restaurant 23
o_000862,2026-02-23T19:47:11.387716+00:00,c_5386,m_e092a60c,-17.845278,31.013093,-17.823888,31.076211,motorcycle,5,2.2,49.02,USD,RAW,0,Restaurant 14
o_000863,2026-02-23T19:38:11.387716+00:00,c_9155,m_e092a60c,-17.845278,31.013093,-17.816688,30.966372,motorcycle,4,5.7,15.27,USD,RAW,0,Restaurant 14
o_000864,2026-02-23T20:04:11.387716+00:00,c_7407,m_101c13a8,-17.798679,31.015788,-17.73386,31.016671,car,1,4.2,57.83,USD,RAW,0,Restaurant 28
o_000865,2026-02-23T19:50:11.387716+00:00,c_6130,m_838fa36b,-17.803645,31.030746,-17.796299,31.106801,car,3,4.5,11.94,USD,RAW,0,Restaurant 9
o_000866,2026-02-23T20:11:11.387716+00:00,c_7871,m_29de0f24,-17.84429,31.023472,-17.813902,30.956163,motorcycle,4,7.4,29.26,USD,RAW,0,Restaurant 21
o_000867,2026-02-23T19:51:11.387716+00:00,c_9337,m_dd53adad,-17.78651,31.048688,-17.79766,31.006501,motorcycle,5,7.2,56.1,USD,RAW,0,Restaurant 3
o_000868,2026-02-23T19:51:11.387716+00:00,c_7911,m_c8470af9,-17.814399,31.069554,-17.830786,31.059154,motorcycle,4,1.0,12.89,USD,RAW,0,Restaurant 12
o_000869,2026-02-23T19:46:11.387716+00:00,c_2582,m_e95f06c0,-17.800911,31.076042,-17.852013,31.128728,motorcycle,3,5.6,35.45,USD,RAW,0,Restaurant 8
o_000870,2026-02-23T19:22:11.387716+00:00,c_2931,m_838fa36b,-17.803645,31.030746,-17.866607,31.013348,motorcycle,2,3.5,42.78,USD,RAW,0,Restaurant 9
o_000871,2026-02-23T19:52:11.387716+00:00,c_8824,m_12095ed3,-17.851467,31.089406,-17.820807,31.125461,motorcycle,2,6.6,30.01,USD,RAW,0,Restaurant 26
o_000872,2026-02-23T19:35:11.387716+00:00,c_9485,m_b7748eb6,-17.78783,31.065698,-17.740382,31.039528,motorcycle,2,4.8,46.12,USD,RAW,0,Restaurant 34
o_000873,2026-02-23T20:06:11.387716+00:00,c_8933,m_99d60443,-17.817112,31.006194,-17.818352,30.93066,motorcycle,4,3.7,33.92,USD,RAW,0,Restaurant 33
o_000874,2026-02-23T19:31:11.387716+00:00,c_8720,m_bea61bd0,-17.827623,31.092372,-17.798425,31.139762,motorcycle,3,0.6,36.78,USD,RAW,0,Restaurant 40
o_000875,2026-02-23T19:59:11.387716+00:00,c_5334,m_32289060,-17.836016,31.042825,-17.773433,31.099984,car,1,5.8,36.69,USD,RAW,1,Restaurant 24
o_000876,2026-02-23T19:15:11.387716+00:00,c_1789,m_e490e5b1,-17.777103,31.030462,-17.816557,30.989839,car,5,4.0,51.75,USD,RAW,0,Restaurant 36
o_000877,2026-02-23T20:11:11.387716+00:00,c_1551,m_744ccee0,-17.812574,31.085557,-17.853288,31.152568,motorcycle,2,3.4,48.09,USD,RAW,0,Restaurant 17
o_000878,2026-02-23T19:45:11.387716+00:00,c_1952,m_51398e90,-17.860748,31.072302,-17.914296,31.0133,car,2,4.3,55.24,USD,RAW,0,Restaurant 23
o_000879,2026-02-23T19:52:11.387716+00:00,c_1253,m_e95f06c0,-17.800911,31.076042,-17.735451,31.054621,motorcycle,5,7.2,20.54,USD,RAW,0,Restaurant 8
o_000880,2026-02-23T19:41:11.387716+00:00,c_5432,m_39c08352,-17.866952,31.004324,-17.803215,30.927062,car,1,5.8,32.68,USD,RAW,0,Restaurant 35
o_000881,2026-02-23T19:14:11.387716+00:00,c_7549,m_a066eaf9,-17.857506,31.013548,-17.806848,31.062681,car,5,5.7,56.32,USD,RAW,0,Restaurant 4
o_000882,2026-02-23T20:06:11.387716+00:00,c_5771,m_e0f744d1,-17.816355,31.041408,-17.894609,30.967802,car,5,3.4,15.61,USD,RAW,0,Restaurant 38
o_000883,2026-02-23T19:34:11.387716+00:00,c_4824,m_d6228cc2,-17.808736,31.022907,-17.844499,30.957455,motorcycle,5,1.6,21.03,USD,RAW,1,Restaurant 7
o_000884,2026-02-23T19:58:11.387716+00:00,c_7906,m_b7748eb6,-17.78783,31.065698,-17.833738,31.092534,motorcycle,4,5.4,15.86,USD,RAW,0,Restaurant 34
o_000885,2026-02-23T19:14:11.387716+00:00,c_9126,m_d6228cc2,-17.808736,31.022907,-17.867715,31.082278,motorcycle,2,3.9,20.39,USD,RAW,0,Restaurant 7
o_000886,2026-02-23T19:49:11.387716+00:00,c_1229,m_744ccee0,-17.812574,31.085557,-17.794564,31.02303,motorcycle,2,7.7,58.74,USD,RAW,0,Restaurant 17
o_000887,2026-02-23T19:18:11.387716+00:00,c_7437,m_ca098a15,-17.852305,31.07133,-17.863783,31.027512,motorcycle,5,4.8,38.95,USD,RAW,0,Restaurant 25
o_000888,2026-02-23T20:01:11.387716+00:00,c_7468,m_bea61bd0,-17.827623,31.092372,-17.755738,31.081099,motorcycle,2,1.2,13.06,USD,RAW,0,Restaurant 40
o_000889,2026-02-23T19:37:11.387716+00:00,c_8174,m_0e4ff2d0,-17.808527,31.0529,-17.818366,30.995101,car,1,4.7,36.01,USD,RAW,0,Restaurant 16
o_000890,2026-02-23T19:33:11.387716+00:00,c_3281,m_7c2f97a2,-17.807915,31.055598,-17.798982,31.049036,motorcycle,1,7.6,56.74,USD,RAW,0,Restaurant 20
o_000891,2026-02-23T19:58:11.387716+00:00,c_6013,m_29de0f24,-17.84429,31.023472,-17.82308,30.956407,motorcycle,1,4.5,58.06,USD,RAW,0,Restaurant 21
o_000892,2026-02-23T19:29:11.387716+00:00,c_1595,m_51398e90,-17.860748,31.072302,-17.882754,31.013037,motorcycle,4,3.6,10.87,USD,RAW,0,Restaurant 23
o_000893,2026-02-23T19:19:11.387716+00:00,c_8904,m_bb329cae,-17.85212,31.010611,-17.900909,30.976897,motorcycle,2,7.3,20.76,USD,RAW,1,Restaurant 37
o_000894,2026-02-23T19:48:11.387716+00:00,c_6642,m_00afd979,-17.857909,31.045234,-17.902176,31.09345,motorcycle,3,6.0,8.7,USD,RAW,0,Restaurant 19
o_000895,2026-02-23T19:15:11.387716+00:00,c_8805,m_d6228cc2,-17.808736,31.022907,-17.802887,30.968798,motorcycle,5,1.2,13.33,USD,RAW,0,Restaurant 7
o_000896,2026-02-23T19:23:11.387716+00:00,c_6066,m_b7748eb6,-17.78783,31.065698,-17.741928,31.097397,motorcycle,5,3.1,35.63,USD,RAW,0,Restaurant 34
o_000897,2026-02-23T20:08:11.387716+00:00,c_8543,m_1c6a02ff,-17.823933,31.081858,-17.881199,31.077125,motorcycle,5,6.8,23.27,USD,RAW,0,Restaurant 18
o_000898,2026-02-23T19:23:11.387716+00:00,c_8069,m_bea61bd0,-17.827623,31.092372,-17.780202,31.071479,motorcycle,5,5.8,31.56,USD,RAW,0,Restaurant 40
